7250	-0.00312
7290.080160320641	-0.00312
7330.160320641283	-0.00312
7370.240480961924	-0.00312
7410.320641282565	-0.00312
7450.400801603207	-0.00312
7490.480961923848	-0.00312
7530.561122244489	-0.00312
7570.64128256513	-0.00312
7610.721442885771	-0.00312
7650.801603206412	-0.00312
7690.881763527054	-0.00312
7730.961923847695	-0.00312
7771.042084168337	-0.00312
7811.122244488978	-0.00312
7851.202404809619	-0.00312
7891.282565130261	-0.00312
7931.362725450902	-0.00312
7971.442885771543	-0.00312
8011.523046092185	-0.00312
8051.603206412826	-0.00312
8091.683366733467	-0.00312
8131.763527054109	-0.00312
8171.84368737475	-0.00312
8211.923847695391	-0.00312
8252.004008016032	-0.00312
8292.084168336674	-0.00312
8332.164328657314	-0.00312
8372.244488977956	-0.00312
8412.324649298596	-0.00312
8452.404809619238	-0.00312
8492.48496993988	-0.00312
8532.565130260522	-0.00312
8572.645290581162	-0.00312
8612.725450901804	-0.00312
8652.805611222444	-0.00312
8692.885771543086	-0.00312
8732.965931863728	-0.00312
8773.04609218437	-0.00312
8813.12625250501	-0.00312
8853.206412825652	-0.00312
8893.286573146292	-0.00312
8933.366733466934	-0.00312
8973.446893787575	-0.00312
9013.527054108217	-0.00312
9053.607214428857	-0.00312
9093.687374749499	-0.00312
9133.767535070141	-0.00312
9173.847695390781	-0.00312
9213.927855711423	-0.00312
9254.008016032065	-0.00312
9294.088176352705	-0.00312
9334.168336673347	-0.00312
9374.248496993987	-0.00312
9414.328657314629	-0.00312
9454.408817635271	-0.00312
9494.488977955913	-0.00312
9534.569138276553	-0.00312
9574.649298597195	-0.00312
9614.729458917836	-0.00312
9654.809619238476	-0.00312
9694.889779559118	-0.00312
9734.96993987976	-0.00312
9775.0501002004	-0.00312
9815.130260521042	-0.00312
9855.210420841684	-0.00312
9895.290581162324	-0.00312
9935.370741482966	-0.00312
9975.450901803608	-0.00312
10015.53106212425	-0.00312
10055.61122244489	-0.00312
10095.69138276553	-0.00312
10135.77154308617	-0.00312
10175.85170340681	-0.00312
10215.93186372746	-0.00312
10256.0120240481	-0.00312
10296.09218436874	-0.00312
10336.17234468938	-0.00312
10376.25250501002	-0.00312
10416.33266533066	-0.00312
10456.4128256513	-0.00312
10496.49298597195	-0.00312
10536.57314629259	-0.00312
10576.65330661323	-0.00312
10616.73346693387	-0.00312
10656.81362725451	-0.00312
10696.89378757515	-0.00312
10736.97394789579	-0.00312
10777.05410821643	-0.00312
10817.13426853707	-0.00312
10857.21442885771	-0.00312
10897.29458917836	-0.00312
10937.374749499	-0.00312
10977.45490981964	-0.00312
11017.53507014028	-0.00312
11057.61523046092	-0.00312
11097.69539078156	-0.00312
11137.7755511022	-0.00312
11177.85571142285	-0.00312
11217.93587174349	-0.00312
11258.01603206413	-0.00312
11298.09619238477	-0.00312
11338.17635270541	-0.00312
11378.25651302605	-0.00312
11418.33667334669	-0.00312
11458.41683366734	-0.00312
11498.49699398798	-0.00312
11538.57715430862	-0.00312
11578.65731462926	-0.00312
11618.7374749499	-0.00312
11658.81763527054	-0.00312
11698.89779559118	-0.00312
11738.97795591182	-0.00312
11779.05811623247	-0.00312
11819.13827655311	-0.00312
11859.21843687375	-0.00312
11899.29859719439	-0.00312
11939.37875751503	-0.00312
11979.45891783567	-0.00312
12019.53907815631	-0.00312
12059.61923847695	-0.00312
12099.69939879759	-0.00312
12139.77955911824	-0.00312
12179.85971943888	-0.00312
12219.93987975952	-0.00312
12260.02004008016	-0.00312
12300.1002004008	-0.00312
12340.18036072144	-0.00312
12380.26052104208	-0.00312
12420.34068136273	-0.00312
12460.42084168337	-0.00312
12500.50100200401	-0.00312
12540.58116232465	-0.00312
12580.66132264529	-0.00312
12620.74148296593	-0.00312
12660.82164328657	-0.00312
12700.90180360722	-0.00312
